symbol,exchange,series,isin,nse_scrip_code,bse_code
774RJ33,NSE,EQ,,20347,
759RJ46,NSE,EQ,,19906,
774RJ33A,NSE,EQ,,20394,
764RJ49,NSE,EQ,,20366,
672TN27,NSE,EQ,,420,
AXISTECETF,NSE,EQ,,3010,
ARIES,NSE,EQ,,15204,
774RJ34,NSE,EQ,,21156,
663TN35,NSE,EQ,,1652,
767RJ33,NSE,EQ,,20942,
673TN40,NSE,EQ,,1254,
EIDPARRY,NSE,EQ,,916,
CLASSICEIL,NSE,EQ,,758736,
669TN30,NSE,EQ,,179,
TRIDHYA,NSE,EQ,,17210,
760PFC29,NSE,EQ,,22793,
SAKHTISUG,NSE,EQ,,2969,
755PFC27,NSE,EQ,,23109,
767RJ34,NSE,EQ,,21863,
766RJ31,NSE,EQ,,21842,
633TN30,NSE,EQ,,22135,
641TN30,NSE,EQ,,22103,
702PGCIL35,NSE,EQ,,760264,
749PFC34,NSE,EQ,,22795,
649TN50,NSE,EQ,,22136,
GSS,NSE,EQ,,15347,
667TN50,NSE,EQ,,22375,
712MN40,NSE,EQ,,30444,
72MN40,NSE,EQ,,29933,
744PFCL34,NSE,EQ,,23920,
65TN30,NSE,EQ,,22374,
666TN30,NSE,EQ,,22413,
727PFCL31,NSE,EQ,,25435,
722PFCL39,NSE,EQ,,25437,
920DCBBL34,NSE,EQ,,27132,
745RJ44,NSE,EQ,,18911,
732PFCL39,NSE,EQ,,24899,
730PFCL34,NSE,EQ,,25123,
AXISBNKETF,NSE,EQ,,1044,
762RJ43,NSE,EQ,,19518,
74PFCL30,NSE,EQ,,28791,
STAR,NSE,EQ,,7374,
CEATLTD,NSE,EQ,,15254,
716PFCL40,NSE,EQ,,28786,
754RJ33,NSE,EQ,,19191,
743RJ49,NSE,EQ,,18916,
773RJ33,NSE,EQ,,19716,
771RJ33,NSE,EQ,,19617,
663TN55,NSE,EQ,,22102,
710PFCL35,NSE,EQ,,27617,
711PFCL40,NSE,EQ,,27598,
742PFC28,NSE,EQ,,29719,
738PFC32,NSE,EQ,,29721,
ROTO,NSE,EQ,,9049,
724PFCL35,NSE,EQ,,29537,
725PFCL45,NSE,EQ,,29539,
745PFCL28,NSE,EQ,,30144,
775PFCL26A,NSE,EQ,,30142,
74PFCL35,NSE,EQ,,29971,
ARUNAYA,NSE,EQ,,756896,
744PFCL30,NSE,EQ,,29969,
668TN55,NSE,EQ,,22134,
627PFCL27,NSE,EQ,,757449,
694PGCIL35,NSE,EQ,,756743,
659PFCL30,NSE,EQ,,757451,
698PGCIL35,NSE,EQ,,758494,
708PGC34,NSE,EQ,,25905,
664PFCL30,NSE,EQ,,756765,
661PFCL28,NSE,EQ,,756767,
712PGCIL34,NSE,EQ,,28615,
755PGCI34,NSE,EQ,,23571,
738PGCIL34,NSE,EQ,,24560,
708PFCL35,NSE,EQ,,759981,
765PGCIL34,NSE,EQ,,21315,
735PGCIL34,NSE,EQ,,23061,
673PFCL27,NSE,EQ,,759021,
710PFCL40,NSE,EQ,,759574,
SAFARI,NSE,EQ,,13035,
77RJ43,NSE,EQ,,19732,
793TPRE34,NSE,EQ,,24255,
774RJ39,NSE,EQ,,19728,
772RJ33,NSE,EQ,,19912,
674TN50,NSE,EQ,,22112,
GODREJAGRO,NSE,EQ,,144,
765RJ48,NSE,EQ,,19740,
DIVISLAB,NSE,EQ,,10940,
66TN30,NSE,EQ,,22111,
655TN30,NSE,EQ,,22114,
669TN50,NSE,EQ,,22113,
670TN50,NSE,EQ,,22128,
793TPRE29,NSE,EQ,,24257,
TTML,NSE,EQ,,8954,
66TN29,NSE,EQ,,22129,
747KL37,NSE,EQ,,18215,
SYNOPTICS,NSE,EQ,,17203,
74KL41,NSE,EQ,,18336,
745KL40,NSE,EQ,,17653,
747KL39,NSE,EQ,,18097,
ECOSMOBLTY,NSE,EQ,,25060,
711ML33,NSE,EQ,,28205,
712ML34,NSE,EQ,,25703,
725ML34,NSE,EQ,,25108,
739ML34,NSE,EQ,,24334,
762KL38,NSE,EQ,,20739,
745ML34,NSE,EQ,,24006,
748ML34,NSE,EQ,,23675,
762KL44,NSE,EQ,,20948,
746ML34,NSE,EQ,,23426,
766KL46,NSE,EQ,,19737,
771KL43,NSE,EQ,,20364,
745KL39,NSE,EQ,,18999,
FOSECOIND,NSE,EQ,,1073,
NIF100BEES,NSE,EQ,,29577,
749KL45,NSE,EQ,,19178,
LIQGRWBEES,NSE,EQ,,757725,
605RJ26,NSE,EQ,,4570,
684RJ31A,NSE,EQ,,4571,
69RJ32,NSE,EQ,,4764,
774PSB34,NSE,EQ,,28550,
704RJ36,NSE,EQ,,4780,
624RJ26,NSE,EQ,,4863,
691RJ31,NSE,EQ,,4866,
SARDAEN,NSE,EQ,,17758,
ABHAPOWER,NSE,EQ,,27284,
684RJ31,NSE,EQ,,3713,
MANUFGBEES,NSE,EQ,,758667,
AMJLAND,NSE,EQ,,2598,
68RJ31,NSE,EQ,,3752,
765HDFC34,NSE,EQ,,23222,
705RJ41,NSE,EQ,,3716,
707RJ46,NSE,EQ,,3763,
771HDFCB33,NSE,EQ,,20753,
CURRENT,NSE,EQ,,758964,
DHANBANK,NSE,EQ,,11359,
746KL48,NSE,EQ,,15324,
VSTIND,NSE,EQ,,3724,
736KL38,NSE,EQ,,17327,
736KL41,NSE,EQ,,17459,
747KL42,NSE,EQ,,17104,
742KL43,NSE,EQ,,17257,
729KL51,NSE,EQ,,16655,
OSWALGREEN,NSE,EQ,,471,
739KL52,NSE,EQ,,16998,
GANGABATH,NSE,EQ,,757525,
NHIT,NSE,EQ,,6531,
SPECIALITY,NSE,EQ,,27107,
729KL49,NSE,EQ,,16092,
PRESTIGE,NSE,EQ,,20302,
732KL53,NSE,EQ,,16398,
675RJ31,NSE,EQ,,3195,
SNXT30BEES,NSE,EQ,,757455,
BANG,NSE,EQ,,15303,
ARSHIYA,NSE,EQ,,29015,
678RJ31,NSE,EQ,,3241,
VMM,NSE,EQ,,27969,
682RJ31,NSE,EQ,,3259,
678RJ31A,NSE,EQ,,3373,
613RJ26,NSE,EQ,,3516,
POKARNA,NSE,EQ,,17651,
677RJ31,NSE,EQ,,3511,
61RJ26,NSE,EQ,,3638,
676RJ31,NSE,EQ,,3641,
SPECTRUM,NSE,EQ,,30455,
MARC,NSE,EQ,,760453,
INVENTURE,NSE,EQ,,24870,
CELLO,NSE,EQ,,19795,
PENIND,NSE,EQ,,20621,
INTERISE,NSE,EQ,,2892,
SHAIVAL,NSE,EQ,,10684,
MEP,NSE,EQ,,25882,
TIJARIA,NSE,EQ,,25482,
607RJ26,NSE,EQ,,6987,
684RJ31B,NSE,EQ,,6990,
ACEINTEG,NSE,EQ,,11779,
SAHYADRI,NSE,EQ,,14900,
SITINET,NSE,EQ,,29210,
ENGINERSIN,NSE,EQ,,4907,
77MN35,NSE,EQ,,13892,
762MN35,NSE,EQ,,14165,
776MN35,NSE,EQ,,14379,
AVTNPL,NSE,EQ,,14008,
782MN32,NSE,EQ,,9781,
694RJ33,NSE,EQ,,5886,
783MN32,NSE,EQ,,10368,
691RJ31B,NSE,EQ,,5995,
771MN32,NSE,EQ,,11286,
601RJ26,NSE,EQ,,5994,
698RJ31,NSE,EQ,,6100,
769MN34,NSE,EQ,,13252,
634RJ27,NSE,EQ,,6307,
696RJ31,NSE,EQ,,6327,
WABAG,NSE,EQ,,20188,
698RJ31A,NSE,EQ,,6480,
SATKARTAR,NSE,EQ,,29151,
692RJ31,NSE,EQ,,6557,
772MN32,NSE,EQ,,9718,
PRABHA,NSE,EQ,,30134,
FAZE3Q,NSE,EQ,,12000,
DCG,NSE,EQ,,23520,
820KSFP36,NSE,EQ,,757674,
814KSFP36,NSE,EQ,,757997,
KANDARP,NSE,EQ,,11208,
IRISDOREME,NSE,EQ,,2275,
MAANALU,NSE,EQ,,15018,
RAMKY,NSE,EQ,,20134,
WINNY,NSE,EQ,,24173,
HINDUNILVR,NSE,EQ,,1394,
687RJ31,NSE,EQ,,5561,
677RJ31A,NSE,EQ,,5743,
QUADPRO,NSE,EQ,,5870,
686RJ36,NSE,EQ,,5740,
YATHARTH,NSE,EQ,,17738,
623RJ27,NSE,EQ,,5877,
SHANKARA,NSE,EQ,,20321,
MGEL,NSE,EQ,,1593,
SKMEGGPROD,NSE,EQ,,4732,
KILITCH,NSE,EQ,,19937,
NEPHROPLUS,NSE,EQ,,760346,
713RJ41,NSE,EQ,,4869,
LIQUID1,NSE,EQ,,13950,
629RJ26,NSE,EQ,,5025,
697RJ31,NSE,EQ,,4997,
70RJ31,NSE,EQ,,5036,
627RJ26,NSE,EQ,,5078,
JASH,NSE,EQ,,13982,
691RJ31A,NSE,EQ,,5541,
840TPL27,NSE,EQ,,21677,
DEVYANI,NSE,EQ,,5373,
832TPL29,NSE,EQ,,22895,
832TPL28,NSE,EQ,,22893,
MITCON,NSE,EQ,,8469,
PPSL,NSE,EQ,,24785,
ICICIB22,NSE,EQ,,522,
648RJ27,NSE,EQ,,8319,
GS220240C,NSE,EQ,,4520,
840TPL29,NSE,EQ,,21684,
722RJ32,NSE,EQ,,8492,
THEJO,NSE,EQ,,19279,
717RJ32,NSE,EQ,,8331,
CYBERMEDIA,NSE,EQ,,11842,
UNIONGOLD,NSE,EQ,,29687,
724RJ32B,NSE,EQ,,8574,
CANBK,NSE,EQ,,10794,
840TPL28,NSE,EQ,,21624,
HAPPSTMNDS,NSE,EQ,,48,
UMA,NSE,EQ,,13349,
UCOBANK,NSE,EQ,,11223,
832TPL27,NSE,EQ,,22891,
832TPL26,NSE,EQ,,22889,
79413ABC28,NSE,EQ,,755947,
80208ABC30,NSE,EQ,,755952,
81ABCL29,NSE,EQ,,755957,
791ABCL34,NSE,EQ,,755946,
ANTHEM,NSE,EQ,,757885,
8016ABCL29,NSE,EQ,,755950,
848NTPC28,NSE,EQ,,31760,
8034ABCL34,NSE,EQ,,755953,
713RJ29,NSE,EQ,,8680,
737RJ34,NSE,EQ,,8578,
729RJ32,NSE,EQ,,8684,
SILVER1,NSE,EQ,,13082,
ABCRESET27,NSE,EQ,,755961,
833ABCL27,NSE,EQ,,755960,
73TACA30,NSE,EQ,,759838,
ABCL26,NSE,EQ,,755942,
712TACA28,NSE,EQ,,759836,
797ABCL28,NSE,EQ,,755948,
MANORG,NSE,EQ,,6422,
78ABCL33,NSE,EQ,,755940,
8ABCL26,NSE,EQ,,755941,
OAL,NSE,EQ,,10768,
MCX,NSE,EQ,,31181,
SAGILITY,NSE,EQ,,27052,
816ABCL29,NSE,EQ,,755956,
81ABCL33,NSE,EQ,,755943,
DIVOPPBEES,NSE,EQ,,2636,
805ABCL28,NSE,EQ,,755944,
PAR,NSE,EQ,,5631,
629RJ26A,NSE,EQ,,7500,
ABCL28,NSE,EQ,,755945,
812ABCL28,NSE,EQ,,755955,
744IRFC34,NSE,EQ,,22887,
830ABCL26,NSE,EQ,,755958,
ANURAS,NSE,EQ,,2829,
746IRFC29,NSE,EQ,,23157,
ANDHRSUGAR,NSE,EQ,,136,
744IRF34,NSE,EQ,,24065,
KAYTEX,NSE,EQ,,758868,
79ABCL28,NSE,EQ,,755949,
801ABCL28,NSE,EQ,,755951,
757IRFC29,NSE,EQ,,21621,
748IRFC34A,NSE,EQ,,22735,
762MZ36,NSE,EQ,,14166,
774MZ38,NSE,EQ,,14558,
799TCL29,NSE,EQ,,22684,
SEMAC,NSE,EQ,,11961,
714RJ32,NSE,EQ,,7819,
703RJ31,NSE,EQ,,7531,
801TCL34,NSE,EQ,,24558,
643RJ27,NSE,EQ,,7867,
80980TCL27,NSE,EQ,,29973,
DIGITIDE,NSE,EQ,,757515,
762TCL30,NSE,EQ,,755990,
724RJ32,NSE,EQ,,7899,
645RJ27A,NSE,EQ,,7894,
62RJ26,NSE,EQ,,8010,
MODIRUBBER,NSE,EQ,,2229,
8258TCL27,NSE,EQ,,22919,
721RJ32,NSE,EQ,,8013,
HINDCOPPER,NSE,EQ,,17939,
TCL26,NSE,EQ,,23578,
724RJ32A,NSE,EQ,,8136,
TANLA,NSE,EQ,,13976,
8137TCL24,NSE,EQ,,23809,
709RJ32,NSE,EQ,,8191,
SHRIRAMFIN,NSE,EQ,,4306,
DREDGECORP,NSE,EQ,,11271,
182D220126,NSE,EQ,,757717,
182D150126,NSE,EQ,,757908,
BANKBARODA,NSE,EQ,,4668,
CONS,NSE,EQ,,10512,
MARCO,NSE,EQ,,18773,
GOPAL,NSE,EQ,,23066,
SOCL,NSE,EQ,,761205,
182D050226,NSE,EQ,,758206,
MNC,NSE,EQ,,10676,
182D290126,NSE,EQ,,757976,
LOWVOL1,NSE,EQ,,8632,
BRNL,NSE,EQ,,21683,
VAISHALI,NSE,EQ,,16589,
LODHA,NSE,EQ,,3220,
736KL54,NSE,EQ,,23104,
IFCI,NSE,EQ,,1491,
742KL49,NSE,EQ,,23216,
739KL34,NSE,EQ,,23085,
738KL44,NSE,EQ,,23099,
891NTPC33,NSE,EQ,,31768,
776KL35,NSE,EQ,,21272,
LXCHEM,NSE,EQ,,2841,
767KL43,NSE,EQ,,22506,
873NTPC28,NSE,EQ,,31766,
866NTPC33,NSE,EQ,,31762,
753NTPC30E,NSE,EQ,,10749,
737NTPC35C,NSE,EQ,,10744,
728NTPC30B,NSE,EQ,,10741,
SCHAND,NSE,EQ,,20698,
753KL50,NSE,EQ,,23336,
MIDCAP,NSE,EQ,,8077,
ALPHA,NSE,EQ,,7412,
754KL55,NSE,EQ,,23339,
742KL64,NSE,EQ,,23218,
749KL36,NSE,EQ,,23351,
727TS49,NSE,EQ,,29994,
723TS49,NSE,EQ,,30077,
GATEWAY,NSE,EQ,,8510,
98VFPL28,NSE,EQ,,24284,
723TS52,NSE,EQ,,30100,
JAGSNPHARM,NSE,EQ,,4410,
ASTERDM,NSE,EQ,,1508,
727TS47,NSE,EQ,,29992,
718TS47,NSE,EQ,,29521,
718TS49,NSE,EQ,,29522,
762NTPC35F,NSE,EQ,,10751,
CONSUMBEES,NSE,EQ,,2435,
707TS55,NSE,EQ,,30453,
723TS53,NSE,EQ,,30079,
PRECWIRE,NSE,EQ,,2717,
707TS52,NSE,EQ,,30452,
INSPIRE,NSE,EQ,,19154,
SAILIFE,NSE,EQ,,27839,
WTICAB,NSE,EQ,,22725,
MUKTAARTS,NSE,EQ,,8687,
REPRO,NSE,EQ,,13126,
SHUBHLAXMI,NSE,EQ,,6460,
SPRL,NSE,EQ,,8527,
ACI,NSE,EQ,,12024,
776HP30,NSE,EQ,,10235,
782HP32,NSE,EQ,,10247,
SAAKSHI,NSE,EQ,,19093,
789HP37,NSE,EQ,,10551,
748HP33,NSE,EQ,,10958,
743HP28,NSE,EQ,,10559,
757HP31,NSE,EQ,,10526,
HEROMOTOCO,NSE,EQ,,1348,
K2INFRA,NSE,EQ,,23459,
MINDSPACE,NSE,EQ,,22308,
75HP37,NSE,EQ,,10961,
663AS35,NSE,EQ,,756809,
677AS40,NSE,EQ,,757113,
READYMIX,NSE,EQ,,29561,
749HP34,NSE,EQ,,10959,
686AS35,NSE,EQ,,757733,
75HP36,NSE,EQ,,10960,
622AS30,NSE,EQ,,757018,
702AS35,NSE,EQ,,758189,
676AS32,NSE,EQ,,757730,
MANAKSTEEL,NSE,EQ,,7463,
713AS31,NSE,EQ,,758713,
GLOTTIS,NSE,EQ,,760116,
LIKHITHA,NSE,EQ,,578,
METROPOLIS,NSE,EQ,,9581,
679AS45,NSE,EQ,,756867,
675AS40,NSE,EQ,,756061,
766SK33,NSE,EQ,,14274,
775SK33,NSE,EQ,,14822,
ALUWIND,NSE,EQ,,23474,
MRIL,NSE,EQ,,758685,
787HP34,NSE,EQ,,11886,
UNOMINDA,NSE,EQ,,14154,
784HP37,NSE,EQ,,11874,
785HP36,NSE,EQ,,11870,
757HP32,NSE,EQ,,13117,
787HP35,NSE,EQ,,11869,
LLOYDSENT,NSE,EQ,,25807,
77HP38,NSE,EQ,,13901,
782SK32,NSE,EQ,,10470,
745SK32,NSE,EQ,,10966,
763HP37,NSE,EQ,,13127,
785SK32,NSE,EQ,,11509,
77HP36,NSE,EQ,,13896,
782SK32A,NSE,EQ,,11878,
BCG,NSE,EQ,,8833,
VSSL,NSE,EQ,,27067,
HEIDELBERG,NSE,EQ,,2316,
763AS35,NSE,EQ,,758931,
91D150126,NSE,EQ,,759379,
759AS39,NSE,EQ,,760385,
747AS45,NSE,EQ,,759194,
757AS36,NSE,EQ,,760567,
756AS45,NSE,EQ,,760473,
WHEELS,NSE,EQ,,3766,
SUNFLAG,NSE,EQ,,3348,
SHYAMDHANI,NSE,EQ,,761213,
718RJ29,NSE,EQ,,22060,
SRD,NSE,EQ,,25737,
ASHAPURMIN,NSE,EQ,,203,
DELPHIFX,NSE,EQ,,24391,
TATACAP,NSE,EQ,,759265,
BLBLIMITED,NSE,EQ,,8132,
HUBTOWN,NSE,EQ,,14203,
PKTEA,NSE,EQ,,10321,
GS220250C,NSE,EQ,,4552,
NAMAN,NSE,EQ,,23379,
EFORCE,NSE,EQ,,20899,
884LTF29,NSE,EQ,,20648,
898LTF29,NSE,EQ,,20655,
92LTF29,NSE,EQ,,20638,
RRKABEL,NSE,EQ,,18566,
935LTF29,NSE,EQ,,20643,
SBILIFE,NSE,EQ,,21808,
NV20,NSE,EQ,,11457,
74ML27,NSE,EQ,,13118,
749ML27,NSE,EQ,,13239,
ACCPL,NSE,EQ,,757024,
MOBIKWIK,NSE,EQ,,28046,
711UK30,NSE,EQ,,22169,
704UK30,NSE,EQ,,22170,
739ML26,NSE,EQ,,12289,
717UK29,NSE,EQ,,22167,
778ML31,NSE,EQ,,10330,
MAHAPEXLTD,NSE,EQ,,5239,
729UK29,NSE,EQ,,22171,
VHLTD,NSE,EQ,,23386,
78ML31,NSE,EQ,,9774,
KHFM,NSE,EQ,,9570,
677TCL28,NSE,EQ,,759101,
EMIL,NSE,EQ,,11530,
803ABCL33,NSE,EQ,,755954,
714RJ30,NSE,EQ,,22074,
703RJ30,NSE,EQ,,22076,
718RJ30,NSE,EQ,,22072,
BIRLACABLE,NSE,EQ,,477,
TATACONSUM,NSE,EQ,,3432,
727RJ30,NSE,EQ,,22064,
IRIS,NSE,EQ,,6489,
JAKHARIA,NSE,EQ,,3950,
715RJ30,NSE,EQ,,22054,
717RJ30,NSE,EQ,,22044,
THANGAMAYL,NSE,EQ,,18118,
727RJ29,NSE,EQ,,22034,
SYNGENE,NSE,EQ,,10243,
AVANTEL,NSE,EQ,,24610,
750IRFC35,NSE,EQ,,11757,
91D090426,NSE,EQ,,760591,
704IRFC26,NSE,EQ,,15110,
728IRFC30,NSE,EQ,,11730,
725IRFC35,NSE,EQ,,11748,
753IRFC30,NSE,EQ,,11754,
FALCONTECH,NSE,EQ,,24150,
QUICKHEAL,NSE,EQ,,13116,
91D050326,NSE,EQ,,760098,
91D260226,NSE,EQ,,760028,
91D190226,NSE,EQ,,759864,
91D120226,NSE,EQ,,759829,
689NTPC35,NSE,EQ,,756938,
735IRFC31,NSE,EQ,,15112,
729IRFC26,NSE,EQ,,15134,
91D270326,NSE,EQ,,760524,
726NTPC40,NSE,EQ,,30263,
91D190326,NSE,EQ,,760389,
91D120326,NSE,EQ,,760297,
706UK30,NSE,EQ,,22166,
688UK30,NSE,EQ,,22168,
ARTEMISMED,NSE,EQ,,16913,
VARDHACRLC,NSE,EQ,,11220,
69UK30,NSE,EQ,,22172,
788RJ32,NSE,EQ,,22065,
710UK30,NSE,EQ,,22164,
745RJ30,NSE,EQ,,22036,
745UK30,NSE,EQ,,22165,
735UK30,NSE,EQ,,22202,
73RJ30,NSE,EQ,,22066,
684RJ30,NSE,EQ,,22068,
708RJ30,NSE,EQ,,22035,
764IRFC31,NSE,EQ,,15168,
704RJ30,NSE,EQ,,22048,
UNIDT,NSE,EQ,,201,
697RJ30,NSE,EQ,,22057,
BAJAJHLDNG,NSE,EQ,,305,
SHALBY,NSE,EQ,,714,
KAUSHALYA,NSE,EQ,,15136,
91D060226,NSE,EQ,,759598,
91D290126,NSE,EQ,,759502,
91D230126,NSE,EQ,,758833,
855IREDA34,NSE,EQ,,1383,
734IRFC28,NSE,EQ,,29323,
880IREDA34,NSE,EQ,,1393,
759HP38,NSE,EQ,,14276,
704IRFC28,NSE,EQ,,29607,
810IRFC27,NSE,EQ,,31128,
ECOLINE,NSE,EQ,,759961,
714SECIL35,NSE,EQ,,759949,
VIPULLTD,NSE,EQ,,8437,
UHTL,NSE,EQ,,25935,
PRANIK,NSE,EQ,,25818,
855IREDA29,NSE,EQ,,1380,
BLUEWATER,NSE,EQ,,758182,
880IREDA29,NSE,EQ,,1391,
QUESTLAB,NSE,EQ,,23793,
INDORAMA,NSE,EQ,,10993,
BBNPPGOLD,NSE,EQ,,20547,
776HP33,NSE,EQ,,14641,
ATLANTAA,NSE,EQ,,13582,
GRAPHITE,NSE,EQ,,592,
772HP31,NSE,EQ,,14637,
708CG30,NSE,EQ,,22159,
711CG30,NSE,EQ,,22157,
779HP38,NSE,EQ,,14839,
775HP32,NSE,EQ,,14818,
759CG30,NSE,EQ,,22158,
PAUSHAKLTD,NSE,EQ,,759969,
735CG30,NSE,EQ,,22162,
KALANA,NSE,EQ,,25443,
865IRFC29,NSE,EQ,,603,
WENDT,NSE,EQ,,4235,
MEESHO,NSE,EQ,,760229,
718CG27,NSE,EQ,,22161,
840IRFC29,NSE,EQ,,591,
717CG30,NSE,EQ,,22160,
718CG30,NSE,EQ,,22163,
ICDSLTD,NSE,EQ,,6977,
774IREDA31,NSE,EQ,,20030,
SILLYMONKS,NSE,EQ,,19099,
VESUVIUS,NSE,EQ,,3676,
TMB,NSE,EQ,,10945,
863IRFC29,NSE,EQ,,1991,
AVANTIFEED,NSE,EQ,,7936,
888IRFC29,NSE,EQ,,1999,
831ABCL34,NSE,EQ,,755959,
GFLLIMITED,NSE,EQ,,1289,
OSWALSEEDS,NSE,EQ,,14305,
775TN32,NSE,EQ,,10651,
793TN42,NSE,EQ,,10644,
759NH27,NSE,EQ,,24114,
764TN32,NSE,EQ,,10544,
SIGNORIA,NSE,EQ,,23147,
MOINFRA,NSE,EQ,,757031,
720NHB31,NSE,EQ,,28493,
77TN42,NSE,EQ,,10844,
714NHB34,NSE,EQ,,27130,
76TN32,NSE,EQ,,10720,
MOMGF,NSE,EQ,,757099,
761TN32,NSE,EQ,,10852,
783NHB27,NSE,EQ,,22797,
757NHB31,NSE,EQ,,21394,
748BR39,NSE,EQ,,758580,
743BR55,NSE,EQ,,758410,
722BR40A,NSE,EQ,,758190,
701BR37,NSE,EQ,,757711,
MONEXT50,NSE,EQ,,757167,
759NHB27,NSE,EQ,,23913,
751NHB31,NSE,EQ,,23626,
TEAMGTY,NSE,EQ,,10717,
702BR30A,NSE,EQ,,758844,
754BR33,NSE,EQ,,758927,
778NHB27,NSE,EQ,,23063,
724BR31,NSE,EQ,,758925,
MON50EQUAL,NSE,EQ,,756900,
BASF,NSE,EQ,,368,
GOCLCORP,NSE,EQ,,3963,
SHRADHA,NSE,EQ,,708,
RAMCOSYS,NSE,EQ,,7851,
ABCAPITAL,NSE,EQ,,21614,
MOCAPITAL,NSE,EQ,,30065,
690BR35,NSE,EQ,,757911,
688BR35,NSE,EQ,,757627,
KHAICHEM,NSE,EQ,,896,
HINDPETRO,NSE,EQ,,1406,
HINDCOMPOS,NSE,EQ,,1372,
787TN33,NSE,EQ,,10338,
680NHB32,NSE,EQ,,756996,
NIBL,NSE,EQ,,29733,
764TN29,NSE,EQ,,10452,
735NHB32,NSE,EQ,,29954,
781TN52,NSE,EQ,,10190,
765TN29,NSE,EQ,,10234,
729NHB31,NSE,EQ,,29268,
NH,NSE,EQ,,11840,
KMSUGAR,NSE,EQ,,14667,
CHOICEGOLD,NSE,EQ,,759610,
78TN32A,NSE,EQ,,10460,
VINATIORGA,NSE,EQ,,17364,
MOSERVICE,NSE,EQ,,760001,
MOMNC,NSE,EQ,,760054,
SPARC,NSE,EQ,,14788,
MOENERGY,NSE,EQ,,759374,
MOIPO,NSE,EQ,,759891,
794TN32,NSE,EQ,,9869,
74GS2035,NSE,EQ,,6874,
ASTRAZEN,NSE,EQ,,5610,
784TN52,NSE,EQ,,9953,
78TN32,NSE,EQ,,9776,
799TN42,NSE,EQ,,9834,
NOIDATOLL,NSE,EQ,,10786,
CARERATING,NSE,EQ,,29113,
BBNPNBETF,NSE,EQ,,24117,
GKENERGY,NSE,EQ,,759048,
ORISSAMINE,NSE,EQ,,19931,
ACCORD,NSE,EQ,,21217,
MONIFTY100,NSE,EQ,,759371,
MOGOLD,NSE,EQ,,757791,
PILANIINVS,NSE,EQ,,11445,
MOSILVER,NSE,EQ,,758457,
KANORICHEM,NSE,EQ,,1835,
GGBL,NSE,EQ,,24439,
MOMIDMTM,NSE,EQ,,757817,
MOTOUR,NSE,EQ,,757443,
LUXIND,NSE,EQ,,11301,
SURYAROSNI,NSE,EQ,,3375,
MOPSE,NSE,EQ,,757431,
AGSTRA,NSE,EQ,,759202,
MOALPHA50,NSE,EQ,,757669,
YESBANK,NSE,EQ,,11915,
ITI,NSE,EQ,,1675,
767TN53,NSE,EQ,,14564,
756TN53,NSE,EQ,,14357,
757TN53,NSE,EQ,,14455,
773LICH27,NSE,EQ,,30149,
SUPRIYA,NSE,EQ,,7390,
707LICH30,NSE,EQ,,756707,
758LICH35A,NSE,EQ,,30277,
FIDEL,NSE,EQ,,9858,
690LICH27,NSE,EQ,,756852,
776TN53,NSE,EQ,,14860,
SONUINFRA,NSE,EQ,,9458,
753TN53,NSE,EQ,,14280,
NUVAMA,NSE,EQ,,18721,
769TN43,NSE,EQ,,14349,
KEYFINSERV,NSE,EQ,,4157,
755TN53,NSE,EQ,,14117,
774LIC28,NSE,EQ,,25047,
765BR33,NSE,EQ,,760507,
765LICH31,NSE,EQ,,25376,
ONYX,NSE,EQ,,27136,
76BR37,NSE,EQ,,760290,
757LICH29,NSE,EQ,,25849,
ICICIAMC,NSE,EQ,,760407,
774LICH27,NSE,EQ,,27280,
792LIC27,NSE,EQ,,24073,
7865LICH26,NSE,EQ,,24472,
775LICH29,NSE,EQ,,24942,
NIITMTS,NSE,EQ,,17747,
761LIC34,NSE,EQ,,25042,
742BR31,NSE,EQ,,760253,
KICL,NSE,EQ,,21119,
769LICH26,NSE,EQ,,27750,
SUNCLAY,NSE,EQ,,20956,
758LICH35,NSE,EQ,,29200,
765TN53,NSE,EQ,,13997,
MOSMALL250,NSE,EQ,,23181,
INDIFRA,NSE,EQ,,21058,
7645LICH30,NSE,EQ,,29742,
766LICH29,NSE,EQ,,29305,
MOREALTY,NSE,EQ,,23184,
AKSHOPTFBR,NSE,EQ,,8591,
965IFSL26,NSE,EQ,,14045,
SHIVATEX,NSE,EQ,,804,
10IFSL26,NSE,EQ,,14049,
761TN32A,NSE,EQ,,13379,
KUANTUM,NSE,EQ,,13870,
ADL,NSE,EQ,,245,
SABAR,NSE,EQ,,10985,
769TN37,NSE,EQ,,13393,
763TN47,NSE,EQ,,12345,
765TN33,NSE,EQ,,13874,
AXISILVER,NSE,EQ,,11193,
ISGEC,NSE,EQ,,3329,
762TN43,NSE,EQ,,13908,
762TN33,NSE,EQ,,13602,
757TN33,NSE,EQ,,13715,
7835LIC27,NSE,EQ,,22971,
746BR45,NSE,EQ,,760023,
773LIC34,NSE,EQ,,23248,
744BR40,NSE,EQ,,759741,
787LIC29,NSE,EQ,,23751,
731BR45,NSE,EQ,,759309,
768LIC34,NSE,EQ,,23907,
RUCHIRA,NSE,EQ,,13821,
OBEROIRLTY,NSE,EQ,,20242,
757BR49,NSE,EQ,,759333,
MMEL,NSE,EQ,,757810,
78TN42,NSE,EQ,,11877,
TIMESCAN,NSE,EQ,,7800,
